iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
101,8.0,1,16,2,4,18,3,16,14,89.0,0,0.31,0,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,0,5.0,9.0,8.0,6.0,6.0,6.0,5.0,5.0,2.0,22.0,8.0,4.0,3.0,2.0,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,0,8.0,9.0,9.0,6.0,9.0,2.0,6.0,2.0,2.0
101,8.0,1,16,2,4,18,4,17,15,90.0,0,0.08,1,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,0,4.0,8.0,8.0,4.0,5.0,4.0,4.0,1.0,2.0,22.0,8.0,4.0,3.0,2.0,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,1,6.0,9.0,9.0,6.0,8.0,6.0,6.0,5.0,2.0
102,9.0,1,18,2,4,18,5,4,1,76.0,0,0.02,1,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,0,1.0,0.0,8.0,1.0,0.0,3.0,2.0,2.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,5.0,7.0,8.0,10.0,6.0,9.0,8.0,8.0,2.0
102,9.0,1,18,2,4,18,10,9,2,77.0,0,0.0,1,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,1,6.0,7.0,6.0,7.0,4.0,6.0,7.0,6.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0
102,9.0,1,18,2,4,18,16,15,3,78.0,0,0.07,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,0,3.0,8.0,8.0,0.0,0.0,8.0,8.0,2.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,5.0,2.0
102,9.0,1,18,2,4,18,15,14,4,79.0,0,-0.15,0,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,4.0,2.0
102,9.0,1,18,2,4,18,14,13,5,80.0,1,0.06,0,27.0,4.0,10.0,20.0,20.0,10.0,20.0,20.0,1,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,1.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,10.0,9.0,8.0,7.0,7.0,10.0,10.0,5.0,1.0
102,9.0,1,18,2,4,18,1,18,6,81.0,0,0.11,1,28.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,0,2.0,8.0,10.0,1.0,7.0,1.0,2.0,5.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,10.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,2.0
102,9.0,1,18,2,4,18,6,5,7,82.0,0,-0.01,0,25.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,10.0,9.0,6.0,8.0,6.0,7.0,8.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,6.0,5.0,8.0,9.0,8.0,5.0,7.0,7.0,2.0
102,9.0,1,18,2,4,18,12,11,8,83.0,0,-0.18,0,35.0,3.0,10.0,32.0,20.0,12.0,11.0,15.0,0,5.0,7.0,8.0,6.0,7.0,4.0,6.0,3.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,10.0,9.0,8.0,8.0,5.0,6.0,9.0,8.0,2.0
102,9.0,1,18,2,4,18,13,12,9,84.0,0,0.1,0,32.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,0,4.0,5.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,9.0,8.0,7.0,5.0,5.0,4.0,7.0,8.0,2.0
102,9.0,1,18,2,4,18,2,1,10,85.0,0,-0.08,1,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,0,5.0,8.0,8.0,6.0,5.0,3.0,5.0,5.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,5.0,6.0,7.0,2.0,7.0,3.0,4.0,6.0,2.0
102,9.0,1,18,2,4,18,7,6,11,86.0,0,-0.28,1,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,0,5.0,8.0,6.0,5.0,5.0,4.0,6.0,4.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,2.0
102,9.0,1,18,2,4,18,9,8,12,87.0,0,0.42,1,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0,2.0,3.0,4.0,5.0,4.0,2.0,1.0,7.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,8.0,6.0,6.0,7.0,4.0,3.0,7.0,4.0,2.0
102,9.0,1,18,2,4,18,8,7,13,88.0,0,0.26,1,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,0,2.0,10.0,10.0,1.0,10.0,1.0,2.0,4.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,2.0
102,9.0,1,18,2,4,18,3,2,14,89.0,0,-0.35,1,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,0,6.0,10.0,9.0,6.0,7.0,5.0,5.0,5.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,3.0,7.0,7.0,1.0,3.0,2.0,3.0,5.0,2.0
102,9.0,1,18,2,4,18,4,3,15,90.0,0,0.22,0,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,0,5.0,7.0,6.0,5.0,6.0,5.0,5.0,4.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,0,3.0,7.0,7.0,2.0,2.0,2.0,4.0,5.0,2.0
102,9.0,1,18,2,4,18,11,10,16,91.0,0,-0.21,0,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,0,4.0,6.0,7.0,6.0,5.0,3.0,5.0,2.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,7.0,7.0,8.0,8.0,10.0,7.0,8.0,7.0,2.0
102,9.0,1,18,2,4,18,17,16,17,92.0,0,0.12,1,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0,4.0,8.0,9.0,7.0,8.0,6.0,7.0,5.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,7.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,2.0
102,9.0,1,18,2,4,18,18,17,18,93.0,0,-0.15,1,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,0,6.0,7.0,7.0,6.0,7.0,6.0,6.5,6.0,2.0,32.0,10.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,10.0,30.0,20.0,30.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,1,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,2.0
103,10.0,1,20,2,4,18,5,1,1,76.0,0,-0.05,1,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,0,6.0,0.0,5.0,0.0,10.0,0.0,2.0,2.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,5.0,2.0
103,10.0,1,20,2,4,18,10,6,2,77.0,0,0.15,1,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,1,9.0,7.0,7.0,10.0,8.0,7.0,8.0,5.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,2.0
103,10.0,1,20,2,4,18,16,12,3,78.0,0,0.21,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,1,5.0,9.0,9.0,0.0,0.0,0.0,7.0,2.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0
103,10.0,1,20,2,4,18,15,11,4,79.0,0,-0.18,0,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,2.0
103,10.0,1,20,2,4,18,14,10,5,80.0,0,0.38,0,27.0,4.0,10.0,20.0,20.0,10.0,20.0,20.0,1,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,5.0,2.0
103,10.0,1,20,2,4,18,1,15,6,81.0,0,0.2,1,28.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,0,4.0,9.0,8.0,6.0,7.0,6.0,7.0,8.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0
103,10.0,1,20,2,4,18,6,2,7,82.0,0,0.06,0,25.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,6.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,4.0,2.0
103,10.0,1,20,2,4,18,12,8,8,83.0,0,0.0,0,35.0,3.0,10.0,32.0,20.0,12.0,11.0,15.0,0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,1,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,2.0
103,10.0,1,20,2,4,18,13,9,9,84.0,0,0.1,0,32.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,5.0,2.0
103,10.0,1,20,2,4,18,2,16,10,85.0,0,0.12,1,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,0,8.0,7.0,7.0,6.0,6.0,3.0,6.0,6.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,2.0
103,10.0,1,20,2,4,18,7,3,11,86.0,0,0.13,1,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,0,7.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,2.0
103,10.0,1,20,2,4,18,9,5,12,87.0,0,0.62,1,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0,3.0,5.0,6.0,4.0,7.0,1.0,2.0,6.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,1,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,2.0
103,10.0,1,20,2,4,18,8,4,13,88.0,0,0.34,1,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,0,6.0,7.0,7.0,6.0,10.0,3.0,4.0,7.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,2.0
103,10.0,1,20,2,4,18,3,17,14,89.0,0,-0.19,1,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,0,8.0,9.0,8.0,7.0,8.0,5.0,8.0,5.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,1,8.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,2.0
103,10.0,1,20,2,4,18,4,18,15,90.0,0,-0.05,0,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,0,4.0,8.0,5.0,6.0,4.0,4.0,4.0,0.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,8.0,5.0,5.0,5.0,5.0,3.0,2.0
103,10.0,1,20,2,4,18,11,7,16,91.0,1,0.12,0,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,1,7.0,7.0,8.0,7.0,7.0,0.0,7.0,3.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,2.0
103,10.0,1,20,2,4,18,17,13,17,92.0,0,0.2,1,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0,8.0,7.0,8.0,5.0,8.0,5.0,5.0,3.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0
103,10.0,1,20,2,4,18,18,14,18,93.0,0,-0.06,1,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,26.0,8.0,2.0,8.0,9.0,2.0,4.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,9.0,9.0,0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,2.0
104,11.0,1,22,2,4,18,5,10,1,76.0,0,0.19,1,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,0,2.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,27.0,10.0,2.0,6.0,8.0,2.0,5.0,3.0,2.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,20.0,15.0,25.0,15.0,20.0,5.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,8.0,7.0,9.0,9.0,0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,5.0,2.0
104,11.0,1,22,2,4,18,10,15,2,77.0,0,0.63,1,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,27.0,10.0,2.0,6.0,8.0,2.0,5.0,3.0,2.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,20.0,15.0,25.0,15.0,20.0,5.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,8.0,7.0,9.0,9.0,0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,2.0
104,11.0,1,22,2,4,18,16,3,3,78.0,0,0.59,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,0,9.0,5.0,9.0,9.0,9.0,5.0,7.0,1.0,2.0,27.0,10.0,2.0,6.0,8.0,2.0,5.0,3.0,2.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,20.0,15.0,25.0,15.0,20.0,5.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,8.0,7.0,9.0,9.0,0,6.0,8.0,6.0,6.0,4.0,4.0,5.0,2.0,2.0
104,11.0,1,22,2,4,18,15,2,4,79.0,1,0.42,0,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,1,0.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,5.0,27.0,10.0,2.0,6.0,8.0,2.0,5.0,3.0,2.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,8.0,20.0,15.0,25.0,15.0,20.0,5.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,8.0,7.0,9.0,9.0,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,6.0,2.0
